,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
3187,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3188,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3189,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3190,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3191,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3192,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3193,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3194,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3195,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3196,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3197,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3198,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3199,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3200,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3201,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3202,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3203,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3204,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3205,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3206,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3207,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3208,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3209,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3210,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3211,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3212,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3213,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3214,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3215,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3216,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3217,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3218,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3219,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3220,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3221,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3222,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3223,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3224,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3225,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3226,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3227,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3228,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3229,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3230,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3231,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3232,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3233,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3234,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3235,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3236,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3237,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3238,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3239,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3240,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3241,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3242,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3243,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3244,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3245,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3246,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3247,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3248,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3249,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3250,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3251,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3252,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3253,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3254,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3255,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3256,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3257,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3258,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3259,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3260,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3261,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3262,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3263,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3264,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3265,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3266,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3267,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3268,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3269,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3270,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3271,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3272,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3273,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3274,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3275,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3276,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3277,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3278,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3279,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3280,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3281,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3282,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3283,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3284,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3285,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3286,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3287,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3288,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3289,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3290,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3291,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3292,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3293,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3294,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3295,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3296,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3297,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3298,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3299,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3300,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3301,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3302,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3303,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3304,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3305,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3306,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3307,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3308,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3309,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3310,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3311,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3312,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3313,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3314,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3315,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3316,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3317,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3318,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3319,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3320,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3321,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3322,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3323,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3324,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3325,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3326,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3327,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3328,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3329,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3330,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3331,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3332,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3333,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3334,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3335,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3336,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3337,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3338,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3339,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3340,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3341,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3342,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3343,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3344,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3345,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3346,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3347,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3348,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3349,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3350,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3351,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3352,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3353,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3354,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3355,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3356,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3357,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3358,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3359,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3360,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3361,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3362,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3363,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3364,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3365,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3366,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3367,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3368,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3369,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3370,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3371,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3372,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3373,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3374,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3375,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3376,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3377,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3378,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3379,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3380,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3381,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3382,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3383,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3384,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3385,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3386,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3387,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3388,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3389,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3390,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3391,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3392,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3393,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3394,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3395,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3396,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3397,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3398,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3399,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3400,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3401,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3402,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3403,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3404,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3405,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3406,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3407,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3408,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3409,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3410,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3411,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3412,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3413,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3414,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3415,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3416,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3417,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3418,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3419,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3420,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3421,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3422,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3423,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3424,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3425,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3426,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3427,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3428,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3429,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3430,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3431,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3432,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3433,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3434,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3435,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3436,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3437,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3438,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3439,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3440,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3441,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3442,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3443,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3444,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3445,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3446,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3447,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3448,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3449,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3450,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3451,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3452,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3453,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3454,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3455,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3456,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3457,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3458,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3459,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3460,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3461,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
3462,0.1548652993722788,-9.378221428944055,-0.2205699449224711,0.0,0.0,0.0
